human	0.00014492746303811636
bible	0.0002026170357037743
faith	0.00025926265858870046
writes	9.586787522650803e-05
want	9.953117543343299e-05
religious	0.00017534776329293769
islam	0.00023638654165440332
part	9.697909401206291e-05
god	0.0003263719510021348
atheist	0.00017236518662300243
people	0.00022922331311942142
every	0.00011131429739281426
sense	0.00010684137475905235
think	0.00017308452769077096
yes	0.00010910148076357077
need	0.00010294252620433694
get	0.00010581111864530435
another	0.00012096776075272284
existence	0.0002028984482533629
one	0.00021842116448866867
seem	9.680591705846994e-05
reason	0.00011152595811387234
take	0.00011461165655971071
however	0.0001112407254844251
d	0.0001458781811110507
right	0.0001260728222156818
anyone	0.00010373080308885208
life	0.00015315184388876835
understand	0.0001075621300649666
etc	0.00011162697800346824
like	0.0001414278454342584
com	9.609209010341598e-05
thought	0.00010637394374448151
world	0.0001241299191335908
know	0.0001423402831467375
matthew	0.0008273528957904117
religion	0.00019566077043304544
moral	0.00020850505212593524
see	0.00013190952694788925
view	0.0001432645706996384
point	0.00011702304042297194
actually	0.00010581111864530434
argument	0.00023257385549868713
thing	0.0001056022351033417
men	0.00025153952509378817
atheism	0.00026106947371470245
many	0.0001651553971025431
said	0.00012840750410856477
post	0.0001110887572802114
two	0.00011008196792729567
give	9.576685533691211e-05
something	0.0001313258564746685
us	0.00017317695359296946
jon	0.0001016716308190982
makes	0.00010267294233474085
use	0.00011496394648766064
would	0.00018963705016294236
little	0.00011256501983543015
ve	0.00010444986724264333
even	0.00013475174838270337
says	0.00010255924029450302
go	0.00010147907091224385
based	0.00012339674815921683
alt	0.0001656726189372741
really	0.0001177297678043499
wrote	9.476757751009863e-05
possible	0.0001260728222156818
believe	0.00017908071337454796
law	0.00018266232764203895
anything	0.00010295947147614011
different	0.00012757368914682085
christian	0.00017411266777770567
also	0.00013486155261052498
therefore	0.0001408768278546444
example	0.00016284406202858896
good	0.0001517850425359853
case	0.0001112407254844251
evidence	0.0002317515114258856
natural	0.00015942348158087667
means	0.00011747694797370347
rather	0.00012157022142226457
read	0.0001200257246384761
come	0.0001073446131184247
m	0.00011220880141822941
islamic	0.00019527583875798534
must	0.0001495779246626733
man	0.00010817689194354053
free	0.0001357965239291253
well	0.0001320657204548075
book	0.0001828055922127386
person	0.00015344389545987586
question	0.0001403207781510157
new	0.00011527491846109792
murder	0.00019945114452090283
made	0.00011765357552662085
muslim	0.00016272986563165446
wrong	0.0001370826063475307
time	0.00013376912822303443
claim	0.00013242023861195743
objective	0.0002440739088626766
keith	0.00010347844594510025
saying	0.00012558035025390178
word	0.00011890959368069985
didn	0.00010550585757456419
still	0.00011876425281187414
things	0.0001443284165216654
used	0.00014498374554803404
since	0.00012100739632308741
mean	0.00011230624967488895
atheists	0.00023971592956502876
nothing	0.00011213207745144774
way	0.0001282869110355853
might	0.00011771859905681129
edu	0.00011122021650111307
long	0.00010277675724104494
system	0.0002481470661148214
doesn	0.00010903100177082943
seems	0.0001119254458590925
morality	0.00021705934013548987
b	0.00015374734416546558
science	0.00017210599085364453
agree	9.655224940813658e-05
exist	0.0002082452866955458
belief	0.0001891092333235227
1	0.00014585552570165313
whether	0.0001359608867031862
first	0.00012288347998701125
others	0.00011080619140050156
say	0.00014154882733796606
could	0.0001129235071597468
p	0.0002552974649867556
try	0.0001073446131184247
truth	0.00019452642490310273
without	0.0001176222888425292
find	0.00011381574227804604
cannot	0.00012484484018111344
make	0.0001328267234058076
fact	0.0001177297678043499
someone	0.00012021366861911963
re	0.00010934887641156074
better	0.00012001162883992786
isn	0.00011499885810214217
may	0.00013997791290123492
sure	9.705301100445014e-05
never	0.0001096285410571146
course	0.00013132585647466854
2	0.00013648508655045907
jesus	0.00033126277265855164
statement	0.00012669082624615078
true	0.00016645552308164238
much	0.00011983484403313503
perhaps	0.00011411764079867747
