public	0.00011206831875987102
years	0.0001104607814006106
number	0.00010542287414078543
stephanopoulos	0.0029427775739931006
opinions	7.57278923247429e-05
writes	7.815779552487783e-05
rights	0.00012971163519549797
private	0.00021462796093909726
want	0.00013237268551322533
ms	0.0014210630255862336
part	9.359715589825294e-05
going	0.00021412714381479034
lot	0.00010809302932958165
house	0.00015841038700583978
people	0.00017602384961697858
think	0.00017838387058483694
care	0.0001398885571405416
yes	0.0001076562898171389
need	0.00010872299581181516
back	0.00010848451313801878
get	0.00011822289036389671
work	0.00021375653914280316
last	9.69461086398849e-05
package	0.0003607390383578499
c	9.702636204107686e-05
one	0.00013798669964178173
pay	9.778353543493141e-05
program	0.0001834945083253386
look	8.895352501097157e-05
power	0.0001330347959969421
take	0.00010500465706302218
d	0.00010195513224635652
right	0.00014316477196270783
like	0.00011692920553668238
com	8.775344632153339e-05
myers	0.00234853553248145
states	0.0001659545920883577
world	0.000105571604628864
know	0.00015852194361640727
jobs	0.00032507977709489005
see	9.354336442934588e-05
cramer	0.00014609534055284894
point	0.00011405860310943156
thing	8.661941746679017e-05
men	0.00016739713011482493
many	9.904034025194171e-05
money	0.00012902533024737364
said	0.00014661104515574752
gay	0.00013613544950994168
two	0.00010208232631617019
united	0.0001506283382735599
something	0.00014999947902785614
us	0.00012849275760762918
u	0.00012025802619175725
use	9.738176996064126e-05
tax	0.00017632675409388006
would	0.00017861086274935633
ve	0.0001400062094173629
government	0.00019462246196847832
president	0.0003535985701556927
health	0.00020566271612125695
even	9.752393312846699e-05
go	0.00011654645854638225
really	9.054700227671079e-05
today	0.00012995386047130655
believe	0.00011459212921712263
law	0.00011941706097363307
anything	9.951421747802754e-05
also	0.00012223350109093572
good	9.911616060811543e-05
case	0.00010104520543922799
drugs	0.00022572737135259906
e	7.774548240470903e-05
come	0.00010727295307800936
m	0.00012850314169988774
national	0.00010962877728726969
congress	0.00015763052048519563
free	0.00010812085250315425
well	0.0001249286176339546
question	0.00011605320010113637
new	0.0001539851575712637
made	0.00014395481322848917
time	0.00013252381156830012
bill	0.00010929697106061331
kind	0.00010185572847751055
american	0.00013543642281155945
support	0.00012221589834020258
country	0.00011162899177970048
russia	0.0004338819882042001
still	8.645297643403643e-05
things	0.00011749097934502607
since	9.679067047336575e-05
mean	0.00012353489066237901
way	0.00012510358768666322
might	9.259148930564302e-05
edu	9.899045843866953e-05
3	0.00010185572847751055
long	0.00010403759099975607
system	0.00012989224176079386
administration	0.0002587369654428716
clinton	0.00011195349466278101
insurance	0.0004242448218800122
1	0.00012237292881951505
q	0.0024565795400290228
working	0.00019405272408215372
tell	9.570926210386768e-05
first	0.00011492287050688342
say	0.00012332322651949955
could	0.00011236059827973656
mr	0.0006065843892637952
make	0.0001332625173184021
fact	8.896571042535662e-05
re	0.00017768103023899437
may	0.00010607044827657995
war	0.0002207827057535774
sure	9.789421858885036e-05
day	0.00010140972638237094
never	7.463566310852067e-05
2	9.744882805867226e-05
let	9.608269273740591e-05
much	0.00010174333594953537
year	0.0001177351305373847
state	0.00011290340310234398
white	0.0001335851868518607
ll	0.0001567348925278934
